0.08,0.34,1.77905340186661
0.08,0.35,1.79242642921771
0.08,0.36,1.80539208304998
0.08,0.37,1.81784017926803
0.08,0.38,1.82963736108138
0.08,0.39,1.8406272676122
0.08,0.4,1.85062968209866
0.08,0.41,1.85943854834629
0.08,0.42,1.86681864995095
0.08,0.43,1.87173143449215
0.08,0.44,1.87128216685636
0.08,0.45,1.8661167900038
0.08,0.46,1.85708607003256
0.08,0.47,1.84495303078193
0.08,0.48,1.8304770692253
0.08,0.49,1.81448974703025
0.08,0.5,1.79797857520884
0.08,0.51,1.78219331640635
0.08,0.52,1.76879191930029
0.08,0.53,1.76004996458619
0.08,0.54,1.75916994191155
0.08,0.55,1.7659358395905
0.08,0.56,1.77566961729285
0.08,0.57,1.7871425368474
0.08,0.58,1.79947829525166
0.08,0.59,1.81201118434791
0.08,0.6,1.82420666611147
0.08,0.61,1.83561107561273
0.08,0.62,1.84581540323764
0.08,0.63,1.85442150238901
0.08,0.64,1.86099379944645
0.08,0.65,1.86495007801374
0.08,0.66,1.86678138059964
0.08,0.67,1.86976457756897
0.08,0.68,1.87355638550037
0.08,0.69,1.8775442430251
0.08,0.7,1.88106927508781
0.08,0.71,1.88339872516625
0.08,0.72,1.88487479116996
0.08,0.73,1.88604168842927
0.08,0.74,1.88658109855407
0.08,0.75,1.8862088278744
0.08,0.76,1.88472597924533
0.08,0.77,1.8821030473823
0.08,0.78,1.87862376927996
0.08,0.79,1.87513526349571
0.08,0.8,1.87349131684231
0.08,0.81,1.87200838749203
0.08,0.82,1.85232620909946
0.08,0.83,1.82290806460219
0.08,0.84,1.79007983731482
0.08,0.85,1.75681615960088
0.08,0.86,1.72446462087268
0.08,0.87,1.68172011234282
0.08,0.88,1.64928969355928
0.08,0.89,1.62935922466381
0.08,0.9,1.60785943652412
0.08,0.91,1.57990687824028
0.08,0.92,NaN
0.08,0.93,NaN
0.08,0.94,NaN
0.08,0.95,NaN
0.08,0.96,NaN
0.08,0.97,NaN
0.08,0.98,NaN
0.08,0.99,NaN
0.08,1,NaN
0.09,0,NaN
0.09,0.01,NaN
0.09,0.02,NaN
0.09,0.03,1.68529090809236
0.09,0.04,1.6364303716255
0.09,0.05,1.60614497952877
